note,morph_id,morph_id_other,mosquito_sex,blood_fed_status,notes,sample_id,PARENT_KEY,KEY
,anopheles_funestus,,male,,,ep0000844050,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000912124,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000843959,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49/mosquito_data[3]
,anopheles_gambiae_sl,,female,unfed,,ep0000843692,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49/mosquito_data[4]
,anopheles_funestus,,female,gravid,,ep0000845382,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49/mosquito_data[5]
,anopheles_funestus,,female,gravid,,ep0000845644,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49/mosquito_data[6]
,anopheles_funestus,,female,gravid,,ep0000844238,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49/mosquito_data[7]
,anopheles_funestus,,female,gravid,,ep0000912775,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49,uuid:5fdc7521-9884-4a7b-99f2-887d7e6d3e49/mosquito_data[8]
,anopheles_funestus,,male,,,ep0000845424,uuid:adac4ce8-5123-4a05-915d-7b73729b1201,uuid:adac4ce8-5123-4a05-915d-7b73729b1201/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000913731,uuid:adac4ce8-5123-4a05-915d-7b73729b1201,uuid:adac4ce8-5123-4a05-915d-7b73729b1201/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000914722,uuid:adac4ce8-5123-4a05-915d-7b73729b1201,uuid:adac4ce8-5123-4a05-915d-7b73729b1201/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000913274,uuid:adac4ce8-5123-4a05-915d-7b73729b1201,uuid:adac4ce8-5123-4a05-915d-7b73729b1201/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000913204,uuid:adac4ce8-5123-4a05-915d-7b73729b1201,uuid:adac4ce8-5123-4a05-915d-7b73729b1201/mosquito_data[5]
,anopheles_funestus,,male,,,ep0000842472,uuid:a9972f40-2925-4cd5-b332-e7bc91752901,uuid:a9972f40-2925-4cd5-b332-e7bc91752901/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000844501,uuid:e808ce7a-3e7c-426d-8fed-1421c0eb7ac3,uuid:e808ce7a-3e7c-426d-8fed-1421c0eb7ac3/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000845824,uuid:e808ce7a-3e7c-426d-8fed-1421c0eb7ac3,uuid:e808ce7a-3e7c-426d-8fed-1421c0eb7ac3/mosquito_data[2]
,anopheles_funestus,,female,gravid,,ep0000844364,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000844575,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000844472,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000846322,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000843945,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000846812,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000843894,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000844018,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000842712,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[9]
,anopheles_funestus,,female,unfed,,ep0000844088,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[10]
,anopheles_funestus,,female,unfed,,ep0000842609,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[11]
,anopheles_funestus,,female,unfed,,ep0000844850,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[12]
,anopheles_funestus,,female,unfed,,ep0000844574,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[13]
,anopheles_funestus,,female,unfed,,ep0000843209,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[14]
,anopheles_funestus,,female,unfed,,ep0000844298,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[15]
,anopheles_funestus,,female,unfed,,ep0000843193,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[16]
,anopheles_funestus,,female,unfed,,ep0000843913,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[17]
,anopheles_funestus,,female,unfed,,ep0000843742,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[18]
,anopheles_funestus,,female,unfed,,ep0000843955,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[19]
,anopheles_funestus,,female,unfed,,ep0000846370,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[20]
,anopheles_funestus,,female,gravid,,ep0000843928,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[21]
,anopheles_funestus,,female,gravid,,ep0000844286,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[22]
,anopheles_funestus,,female,unfed,,ep0000843904,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[23]
,anopheles_gambiae_sl,,female,fed,,ep0000844538,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[24]
,anopheles_funestus,,female,gravid,,ep0000844324,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[25]
,anopheles_funestus,,male,,,ep0000844167,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[26]
,anopheles_funestus,,male,,,ep0000843658,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[27]
,anopheles_funestus,,female,unfed,,ep0000845317,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[28]
,anopheles_funestus,,female,unfed,,ep0000844127,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[29]
,anopheles_funestus,,female,unfed,,ep0000842218,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[30]
,anopheles_funestus,,female,unfed,,ep0000844599,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[31]
,anopheles_funestus,,female,unfed,,ep0000845463,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[32]
,anopheles_funestus,,female,unfed,,ep0000842089,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[33]
,anopheles_funestus,,female,unfed,,ep0000844600,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[34]
,anopheles_funestus,,female,unfed,,ep0000841914,uuid:1f940695-b5ba-4383-90d0-64482ee8c975,uuid:1f940695-b5ba-4383-90d0-64482ee8c975/mosquito_data[35]
,anopheles_funestus,,female,unfed,,ep0000844679,uuid:4a7abd50-f595-4250-a093-93a9d9917513,uuid:4a7abd50-f595-4250-a093-93a9d9917513/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000845331,uuid:4a7abd50-f595-4250-a093-93a9d9917513,uuid:4a7abd50-f595-4250-a093-93a9d9917513/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000847147,uuid:4a7abd50-f595-4250-a093-93a9d9917513,uuid:4a7abd50-f595-4250-a093-93a9d9917513/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000843583,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000846268,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000846289,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000844415,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[4]
,anopheles_funestus,,male,,,ep0000843804,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[5]
,anopheles_funestus,,male,,,ep0000843544,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[6]
,anopheles_funestus,,male,,,ep0000844332,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[7]
,anopheles_funestus,,male,,,ep0000846697,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[8]
,anopheles_funestus,,male,,,ep0000845391,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[9]
,anopheles_gambiae_sl,,female,unfed,,ep0000844523,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[10]
,anopheles_funestus,,female,unfed,,ep0000843989,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[11]
,anopheles_funestus,,female,unfed,,ep0000844420,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[12]
,anopheles_funestus,,female,unfed,,ep0000844124,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[13]
,anopheles_funestus,,female,unfed,,ep0000844344,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60,uuid:d83c32fd-95e0-45a8-b673-fe64a169ae60/mosquito_data[14]
,anopheles_funestus,,female,unfed,,ep0000842443,uuid:f4ffb628-bf32-49ee-9b08-5308f8e7369a,uuid:f4ffb628-bf32-49ee-9b08-5308f8e7369a/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000842872,uuid:4562e1cb-0657-4eea-97bd-d01d71858d05,uuid:4562e1cb-0657-4eea-97bd-d01d71858d05/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000845267,uuid:4562e1cb-0657-4eea-97bd-d01d71858d05,uuid:4562e1cb-0657-4eea-97bd-d01d71858d05/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000845631,uuid:4562e1cb-0657-4eea-97bd-d01d71858d05,uuid:4562e1cb-0657-4eea-97bd-d01d71858d05/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000845941,uuid:4562e1cb-0657-4eea-97bd-d01d71858d05,uuid:4562e1cb-0657-4eea-97bd-d01d71858d05/mosquito_data[4]
,anopheles_funestus,,female,gravid,,ep0000845416,uuid:4562e1cb-0657-4eea-97bd-d01d71858d05,uuid:4562e1cb-0657-4eea-97bd-d01d71858d05/mosquito_data[5]
,anopheles_coustani,,female,unfed,,ep0000845462,uuid:1b220c47-1a2d-4879-b9ce-794d821890c0,uuid:1b220c47-1a2d-4879-b9ce-794d821890c0/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000841653,uuid:1964449b-c8db-4635-af4f-b7abb579f042,uuid:1964449b-c8db-4635-af4f-b7abb579f042/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000844712,uuid:1964449b-c8db-4635-af4f-b7abb579f042,uuid:1964449b-c8db-4635-af4f-b7abb579f042/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000844102,uuid:1964449b-c8db-4635-af4f-b7abb579f042,uuid:1964449b-c8db-4635-af4f-b7abb579f042/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000844499,uuid:1964449b-c8db-4635-af4f-b7abb579f042,uuid:1964449b-c8db-4635-af4f-b7abb579f042/mosquito_data[4]
,anopheles_funestus,,male,,,ep0000842513,uuid:1964449b-c8db-4635-af4f-b7abb579f042,uuid:1964449b-c8db-4635-af4f-b7abb579f042/mosquito_data[5]
,anopheles_funestus,,male,,,ep0000845942,uuid:1964449b-c8db-4635-af4f-b7abb579f042,uuid:1964449b-c8db-4635-af4f-b7abb579f042/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000845906,uuid:1964449b-c8db-4635-af4f-b7abb579f042,uuid:1964449b-c8db-4635-af4f-b7abb579f042/mosquito_data[7]
,anopheles_funestus,,female,gravid,,ep0000844170,uuid:1964449b-c8db-4635-af4f-b7abb579f042,uuid:1964449b-c8db-4635-af4f-b7abb579f042/mosquito_data[8]
,anopheles_funestus,,female,gravid,,ep0000843260,uuid:1964449b-c8db-4635-af4f-b7abb579f042,uuid:1964449b-c8db-4635-af4f-b7abb579f042/mosquito_data[9]
,anopheles_funestus,,female,gravid,,ep0000846946,uuid:1964449b-c8db-4635-af4f-b7abb579f042,uuid:1964449b-c8db-4635-af4f-b7abb579f042/mosquito_data[10]
,anopheles_funestus,,female,gravid,,ep0000844715,uuid:a44ca7ac-039f-432e-91c7-cd70354964c0,uuid:a44ca7ac-039f-432e-91c7-cd70354964c0/mosquito_data[1]
,anopheles_funestus,,female,gravid,,ep0000843919,uuid:24377d16-fd25-41d6-b13b-1dc609f4cffc,uuid:24377d16-fd25-41d6-b13b-1dc609f4cffc/mosquito_data[1]
,anopheles_funestus,,female,gravid,,ep0000841676,uuid:24377d16-fd25-41d6-b13b-1dc609f4cffc,uuid:24377d16-fd25-41d6-b13b-1dc609f4cffc/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000844648,uuid:24377d16-fd25-41d6-b13b-1dc609f4cffc,uuid:24377d16-fd25-41d6-b13b-1dc609f4cffc/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000847112,uuid:24377d16-fd25-41d6-b13b-1dc609f4cffc,uuid:24377d16-fd25-41d6-b13b-1dc609f4cffc/mosquito_data[4]
,anopheles_funestus,,male,,,ep0000845921,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000844244,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000845476,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000843205,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[4]
,anopheles_funestus,,male,,,ep0000845808,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[5]
,anopheles_funestus,,male,,,ep0000844425,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[6]
,anopheles_funestus,,male,,,ep0000841794,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[7]
,anopheles_funestus,,male,,,ep0000846650,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[8]
,anopheles_funestus,,male,,,ep0000843960,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[9]
,anopheles_funestus,,female,unfed,,ep0000844288,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[10]
,anopheles_funestus,,female,unfed,,ep0000845878,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[11]
,anopheles_funestus,,female,unfed,,ep0000846172,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[12]
,anopheles_funestus,,female,unfed,,ep0000843994,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb,uuid:477d4c6f-5276-4bc8-98b8-47e4c7d29beb/mosquito_data[13]
,other,An.rufipes,female,unfed,,ep0000843503,uuid:0d43aa5c-395a-43e6-abf7-fad48506aa97,uuid:0d43aa5c-395a-43e6-abf7-fad48506aa97/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000844695,uuid:d6fbc669-a3fe-4094-936f-fc282cfc2b0b,uuid:d6fbc669-a3fe-4094-936f-fc282cfc2b0b/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000843763,uuid:53e8537e-3534-4e75-b97a-6dfe65c666f0,uuid:53e8537e-3534-4e75-b97a-6dfe65c666f0/mosquito_data[1]
,anopheles_funestus,,female,gravid,,ep0000845733,uuid:53e8537e-3534-4e75-b97a-6dfe65c666f0,uuid:53e8537e-3534-4e75-b97a-6dfe65c666f0/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000844526,uuid:3f6d3c76-3c46-479e-8103-2361de0a63e5,uuid:3f6d3c76-3c46-479e-8103-2361de0a63e5/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000842849,uuid:92901d93-c359-43db-9f90-bc210aad91e9,uuid:92901d93-c359-43db-9f90-bc210aad91e9/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000844242,uuid:92901d93-c359-43db-9f90-bc210aad91e9,uuid:92901d93-c359-43db-9f90-bc210aad91e9/mosquito_data[2]
,anopheles_funestus,,female,gravid,,ep0000845961,uuid:92901d93-c359-43db-9f90-bc210aad91e9,uuid:92901d93-c359-43db-9f90-bc210aad91e9/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000844725,uuid:92901d93-c359-43db-9f90-bc210aad91e9,uuid:92901d93-c359-43db-9f90-bc210aad91e9/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000844473,uuid:92901d93-c359-43db-9f90-bc210aad91e9,uuid:92901d93-c359-43db-9f90-bc210aad91e9/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000844265,uuid:92901d93-c359-43db-9f90-bc210aad91e9,uuid:92901d93-c359-43db-9f90-bc210aad91e9/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000844483,uuid:92901d93-c359-43db-9f90-bc210aad91e9,uuid:92901d93-c359-43db-9f90-bc210aad91e9/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000841531,uuid:92901d93-c359-43db-9f90-bc210aad91e9,uuid:92901d93-c359-43db-9f90-bc210aad91e9/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000841540,uuid:92901d93-c359-43db-9f90-bc210aad91e9,uuid:92901d93-c359-43db-9f90-bc210aad91e9/mosquito_data[9]
,anopheles_funestus,,female,unfed,,ep0000844491,uuid:92901d93-c359-43db-9f90-bc210aad91e9,uuid:92901d93-c359-43db-9f90-bc210aad91e9/mosquito_data[10]
,anopheles_funestus,,female,unfed,,ep0000844519,uuid:84b81824-90cb-4934-b1fd-13cc8043adb5,uuid:84b81824-90cb-4934-b1fd-13cc8043adb5/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000844196,uuid:84b81824-90cb-4934-b1fd-13cc8043adb5,uuid:84b81824-90cb-4934-b1fd-13cc8043adb5/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000845611,uuid:c10a048c-945d-443a-8f29-230fcde5b4e0,uuid:c10a048c-945d-443a-8f29-230fcde5b4e0/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000844213,uuid:c10a048c-945d-443a-8f29-230fcde5b4e0,uuid:c10a048c-945d-443a-8f29-230fcde5b4e0/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000844724,uuid:c10a048c-945d-443a-8f29-230fcde5b4e0,uuid:c10a048c-945d-443a-8f29-230fcde5b4e0/mosquito_data[3]
,anopheles_funestus,,female,gravid,,ep0000842308,uuid:c10a048c-945d-443a-8f29-230fcde5b4e0,uuid:c10a048c-945d-443a-8f29-230fcde5b4e0/mosquito_data[4]
,anopheles_funestus,,female,gravid,,ep0000846407,uuid:c10a048c-945d-443a-8f29-230fcde5b4e0,uuid:c10a048c-945d-443a-8f29-230fcde5b4e0/mosquito_data[5]
,anopheles_funestus,,female,gravid,,ep0000844139,uuid:c10a048c-945d-443a-8f29-230fcde5b4e0,uuid:c10a048c-945d-443a-8f29-230fcde5b4e0/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000843782,uuid:112dd7a5-ac67-4135-967c-90df0857c727,uuid:112dd7a5-ac67-4135-967c-90df0857c727/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000844270,uuid:112dd7a5-ac67-4135-967c-90df0857c727,uuid:112dd7a5-ac67-4135-967c-90df0857c727/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000843335,uuid:664b2639-884c-479b-9789-57ea7748048d,uuid:664b2639-884c-479b-9789-57ea7748048d/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000843528,uuid:664b2639-884c-479b-9789-57ea7748048d,uuid:664b2639-884c-479b-9789-57ea7748048d/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000844390,uuid:664b2639-884c-479b-9789-57ea7748048d,uuid:664b2639-884c-479b-9789-57ea7748048d/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000845887,uuid:664b2639-884c-479b-9789-57ea7748048d,uuid:664b2639-884c-479b-9789-57ea7748048d/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000844456,uuid:664b2639-884c-479b-9789-57ea7748048d,uuid:664b2639-884c-479b-9789-57ea7748048d/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000843883,uuid:664b2639-884c-479b-9789-57ea7748048d,uuid:664b2639-884c-479b-9789-57ea7748048d/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000844594,uuid:664b2639-884c-479b-9789-57ea7748048d,uuid:664b2639-884c-479b-9789-57ea7748048d/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000844257,uuid:664b2639-884c-479b-9789-57ea7748048d,uuid:664b2639-884c-479b-9789-57ea7748048d/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000844183,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000844539,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000842933,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000845493,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000844158,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000844395,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000844699,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000845731,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000844052,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760,uuid:c6ae7f38-d3e1-4228-9b23-7ac3cfa08760/mosquito_data[9]
,anopheles_funestus,,female,unfed,,ep0000843003,uuid:cc010867-73cf-41ef-9dc0-e60a7557065b,uuid:cc010867-73cf-41ef-9dc0-e60a7557065b/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000845850,uuid:6ee8c3c1-bf2f-4544-acb3-0cc84ee9ecef,uuid:6ee8c3c1-bf2f-4544-acb3-0cc84ee9ecef/mosquito_data[1]
